TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3,SUPP_INFO,CONS_OBJ
Polygon,555579000,555579000,1,Râul Caraș,Râul Caraș,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,5.36700012207031,5.36463581775006,Not Applicable,0,Designated,2013,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555579006,555579006,1,Râul Mureș între Morești și Ogra,Râul Mureș între Morești și Ogra,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,6.40799987792969,6.4105848830783,Not Applicable,0,Designated,2013,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555579007,555579007,1,Râul Mureș între Deda și Reghin,Râul Mureș între Deda și Reghin,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,4.70799987792969,4.7097892833201,Not Applicable,0,Designated,2013,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555579008,555579008,1,Râul Mureș între Iernuțeni și Periș,Râul Mureș între Iernuțeni și Periș,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,2.35899993896484,2.35948113968321,Not Applicable,0,Designated,2013,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555624592,555624592,1,Dealurile Racovițeni,Dealurile Racovițeni,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,1.71100006103516,1.71133987055005,Not Applicable,0,Designated,2018,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555624593,555624593,1,Dealurile Strehaia - Bâtlanele,Dealurile Strehaia - Bâtlanele,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,8.03900024414063,8.03837020060231,Not Applicable,0,Designated,2018,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555624623,555624623,1,Spinoasa,Spinoasa,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,0.776999969482422,0.776438025088632,Not Applicable,0,Designated,2018,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555624596,555624596,1,Groșii Țibleșului,Groșii Țibleșului,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,9.275,9.27603204659263,Not Applicable,0,Designated,2018,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555624598,555624598,1,Lobul sudic al Câmpului de Phyllophora al lui Zernov,Lobul sudic al Câmpului de Phyllophora al lui Zernov,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,2,0,1865.85555072466,1868.15296875,1865.85555072466,Not Reported,0,Designated,2018,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555624599,555624599,1,Lovrin,Lovrin,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,1.06,1.0588165239469,Not Applicable,0,Designated,2018,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555789431,555789431,1,Larion,Larion,Special Areas of Conservation (Habitats Directive),Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,30.5880004882812,30.5950981052136,Not Applicable,0,Designated,2022,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555789513,555789513,1,Valea Cepelor,Valea Cepelor,Special Areas of Conservation (Habitats Directive),Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,7.81900024414062,7.81977497447992,Not Applicable,0,Designated,2022,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555789514,555789514,1,Valea Iadei,Valea Iadei,Special Areas of Conservation (Habitats Directive),Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,29.7789990234375,29.7792209750342,Not Applicable,0,Designated,2022,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555789515,555789515,1,Valea Ierii,Valea Ierii,Special Areas of Conservation (Habitats Directive),Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,62.8989990234375,62.9134063776653,Not Applicable,0,Designated,2022,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555624617,555624617,1,Prunișor,Prunișor,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,19.0040002441406,19.0022962219437,Not Applicable,0,Designated,2018,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555624618,555624618,1,Seaca,Seaca,Site of Community Importance (Habitats Directive),Site of Community Importance (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,1.07400001525879,1.07366274039178,Not Applicable,0,Designated,2018,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555789468,555789468,1,Pădurea și Valea Canaraua Fetii - Iortmac,Pădurea și Valea Canaraua Fetii - Iortmac,Special Areas of Conservation (Habitats Directive),Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,136.367001953125,136.288709666049,Not Applicable,0,Designated,2022,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555789469,555789469,1,Pădurea Stârmina,Pădurea Stârmina,Special Areas of Conservation (Habitats Directive),Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,27.7980004882813,27.7915763988727,Not Applicable,0,Designated,2022,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555789493,555789493,1,Platoul Vașcău,Platoul Vașcău,Special Areas of Conservation (Habitats Directive),Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,50.012998046875,50.0124208889475,Not Applicable,0,Designated,2022,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555789494,555789494,1,Silvostepa Olteniei,Silvostepa Olteniei,Special Areas of Conservation (Habitats Directive),Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,92.952998046875,92.9369042856628,Not Applicable,0,Designated,2022,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
Polygon,555789516,555789516,1,Valea Oltețului,Valea Oltețului,Special Areas of Conservation (Habitats Directive),Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,15.685,15.6847181657447,Not Applicable,0,Designated,2022,Federal or national ministry or agency,Not Reported,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,See European Commission Geospatial Data Catalogue for more information - https://sdi.eea.europa.eu/catalogue/srv/api/records/95e717d4-81dc-415d-a8f0-fecdf7e686b0,State Verified,1832,Not Reported,ROU,ROU,Not Applicable,Not Applicable
